country,year,sex,age,suicides_no,population
Spain,1986,male,25-34,265.0,2772100.0
Spain,1986,male,35-54,538.0,4478200.0
Spain,1986,male,05-14,20.0,3239500.0
Spain,1986,male,55-74,677.0,3178900.0
Spain,1986,male,75+,305.0,711500.0
Spain,1987,female,15-24,68.0,3213800.0
Spain,1987,female,25-34,90.0,2801900.0
Spain,1987,female,35-54,180.0,4549700.0
Spain,1987,female,05-14,2.0,2977400.0
Spain,1987,female,55-74,320.0,3808600.0
Spain,1987,female,75+,127.0,1261300.0
Spain,1987,male,15-24,216.0,3362100.0
Spain,1987,male,25-34,277.0,2833500.0
Spain,1987,male,35-54,479.0,4474500.0
Spain,1987,male,05-14,17.0,3161900.0
Spain,1987,male,55-74,693.0,3244700.0
Spain,1987,male,75+,335.0,736300.0
Spain,1988,female,15-24,59.0,3215500.0
Spain,1988,female,25-34,79.0,2870100.0
Spain,1988,female,35-54,191.0,4554500.0
Spain,1988,female,05-14,1.0,2894100.0
Spain,1988,female,55-74,324.0,3864700.0
Spain,1988,female,75+,156.0,1297500.0
Spain,1988,male,15-24,284.0,3371400.0
Spain,1988,male,25-34,303.0,2906400.0
Spain,1988,male,35-54,537.0,4483800.0
Spain,1988,male,05-14,21.0,3077100.0
Spain,1988,male,55-74,651.0,3307000.0
Spain,1988,male,75+,354.0,755200.0
Spain,1989,female,15-24,60.0,3213700.0
Spain,1989,female,25-34,77.0,2936900.0
Spain,1989,female,35-54,154.0,4564900.0
Spain,1989,female,05-14,6.0,2800900.0
Spain,1989,female,55-74,325.0,3919400.0
Spain,1989,female,75+,152.0,1330200.0
Spain,1989,male,15-24,284.0,3374700.0
Spain,1989,male,25-34,316.0,2980700.0
Spain,1989,male,35-54,557.0,4499700.0
Spain,1989,male,05-14,18.0,2981100.0
Spain,1989,male,55-74,679.0,3366700.0
Spain,1989,male,75+,359.0,771500.0
Spain,1990,female,15-24,54.0,3206700.0
Spain,1990,female,25-34,90.0,3001500.0
Spain,1990,female,35-54,171.0,4584100.0
Spain,1990,female,05-14,6.0,2702200.0
Spain,1990,female,55-74,308.0,3971400.0
Spain,1990,female,75+,175.0,1359100.0
Spain,1990,male,15-24,240.0,3371500.0
Spain,1990,male,25-34,325.0,3053500.0
Spain,1990,male,35-54,481.0,4525600.0
Spain,1990,male,05-14,19.0,2878900.0
Spain,1990,male,55-74,666.0,3421900.0
Spain,1990,male,75+,404.0,785000.0
Spain,1991,female,15-24,71.0,3196500.0
Spain,1991,female,25-34,82.0,3059300.0
Spain,1991,female,35-54,148.0,4620300.0
Spain,1991,female,05-14,5.0,2598300.0
Spain,1991,female,55-74,299.0,4013100.0
Spain,1991,female,75+,172.0,1384500.0
Spain,1991,male,15-24,238.0,3364700.0
Spain,1991,male,25-34,326.0,3119800.0
Spain,1991,male,35-54,473.0,4568000.0
Spain,1991,male,05-14,20.0,2770700.0
Spain,1991,male,55-74,732.0,3467000.0
Spain,1991,male,75+,350.0,795900.0
Spain,1992,female,15-24,42.0,3175900.0
Spain,1992,female,25-34,66.0,3104800.0
Spain,1992,female,35-54,157.0,4685500.0
Spain,1992,female,05-14,3.0,2488400.0
Spain,1992,female,55-74,263.0,4048900.0
Spain,1992,female,75+,151.0,1432300.0
Spain,1992,male,15-24,225.0,3331200.0
Spain,1992,male,25-34,338.0,3155200.0
Spain,1992,male,35-54,490.0,4623700.0
Spain,1992,male,05-14,6.0,2647400.0
Spain,1992,male,55-74,655.0,3495400.0
Spain,1992,male,75+,390.0,812200.0
Spain,1993,female,15-24,53.0,3210400.0
Spain,1993,female,25-34,92.0,3057000.0
Spain,1993,female,35-54,168.0,4741500.0
Spain,1993,female,05-14,2.0,2428200.0
Spain,1993,female,55-74,295.0,4089500.0
Spain,1993,female,75+,144.0,1469100.0
Spain,1993,male,15-24,246.0,3354900.0
Spain,1993,male,25-34,377.0,3122600.0
Spain,1993,male,35-54,588.0,4692900.0
Spain,1993,male,05-14,16.0,2554000.0
Spain,1993,male,55-74,690.0,3563100.0
Spain,1993,male,75+,366.0,838900.0
Spain,1994,female,15-24,56.0,3190200.0
Spain,1994,female,25-34,80.0,3089200.0
Spain,1994,female,35-54,168.0,4829500.0
Spain,1994,female,05-14,2.0,2325300.0
Spain,1994,female,55-74,286.0,4103900.0
Spain,1994,female,75+,150.0,1502900.0
Spain,1994,male,15-24,253.0,3334000.0
Spain,1994,male,25-34,418.0,3161200.0
Spain,1994,male,35-54,628.0,4783200.0
Spain,1994,male,05-14,10.0,2447200.0
Spain,1994,male,55-74,739.0,3579300.0
Spain,1994,male,75+,381.0,857200.0
Spain,1995,female,15-24,65.0,3156100.0
Spain,1995,female,25-34,69.0,3118000.0
Spain,1995,female,35-54,183.0,4928000.0
Spain,1995,female,05-14,1.0,2233200.0
Spain,1995,female,55-74,273.0,4106700.0
Spain,1995,female,75+,158.0,1541300.0
Spain,1995,male,15-24,287.0,3297800.0
Spain,1995,male,25-34,398.0,3196300.0
Spain,1995,male,35-54,600.0,4882200.0
Spain,1995,male,05-14,8.0,2351100.0
Spain,1995,male,55-74,718.0,3583900.0
Spain,1995,male,75+,397.0,880700.0
Spain,1996,female,15-24,70.0,3106900.0
Spain,1996,female,25-34,110.0,3144900.0
Spain,1996,female,35-54,222.0,5026000.0
Spain,1996,female,05-14,8.0,2153000.0
Spain,1996,female,55-74,298.0,4106800.0
Spain,1996,female,75+,161.0,1585000.0
Spain,1996,male,15-24,278.0,3245600.0
Spain,1996,male,25-34,406.0,3228500.0
Spain,1996,male,35-54,643.0,4980500.0
Spain,1996,male,05-14,5.0,2269000.0
Spain,1996,male,55-74,716.0,3585800.0
Spain,1996,male,75+,403.0,909200.0
Spain,1997,female,15-24,70.0,3042300.0
Spain,1997,female,25-34,87.0,3169000.0
Spain,1997,female,35-54,207.0,5117000.0
Spain,1997,female,05-14,5.0,2086800.0
Spain,1997,female,55-74,292.0,4112300.0
Spain,1997,female,75+,186.0,1633100.0
Spain,1997,male,15-24,257.0,3177500.0
Spain,1997,male,25-34,421.0,3257100.0
Spain,1997,male,35-54,673.0,5072000.0
Spain,1997,male,05-14,9.0,2202500.0
Spain,1997,male,55-74,702.0,3593200.0
Spain,1997,male,75+,464.0,942200.0
Spain,1998,female,15-24,44.0,2963300.0
Spain,1998,female,25-34,99.0,3190600.0
Spain,1998,female,35-54,203.0,5204500.0
Spain,1998,female,05-14,4.0,2030500.0
Spain,1998,female,55-74,257.0,4120800.0
Spain,1998,female,75+,155.0,1683900.0
Spain,1998,male,15-24,249.0,3095400.0
Spain,1998,male,25-34,443.0,3282800.0
Spain,1998,male,35-54,650.0,5160800.0
Spain,1998,male,05-14,4.0,2145800.0
Spain,1998,male,55-74,702.0,3602900.0
Spain,1998,male,75+,451.0,977600.0
Spain,1999,female,15-24,61.0,2890218.0
Spain,1999,female,25-34,64.0,3242804.0
Spain,1999,female,35-54,204.0,5320218.0
Spain,1999,female,05-14,0.0,1992855.0
Spain,1999,female,55-74,309.0,4152474.0
Spain,1999,female,75+,171.0,1752702.0
Spain,1999,male,15-24,218.0,3024035.0
Spain,1999,male,25-34,368.0,3349113.0
Spain,1999,male,35-54,689.0,5278476.0
Spain,1999,male,05-14,2.0,2109838.0
Spain,1999,male,55-74,681.0,3645758.0
Spain,1999,male,75+,453.0,1030780.0
Spain,2000,female,15-24,43.0,2846326.0
Spain,2000,female,25-34,107.0,3274904.0
Spain,2000,female,35-54,216.0,5498932.0
Spain,2000,female,05-14,3.0,1984299.0
Spain,2000,female,55-74,285.0,4176546.0
Spain,2000,female,75+,165.0,1821548.0
Spain,2000,male,15-24,229.0,2984879.0
Spain,2000,male,25-34,400.0,3377214.0
Spain,2000,male,35-54,742.0,5461859.0
Spain,2000,male,05-14,6.0,2096540.0
Spain,2000,male,55-74,710.0,3711409.0
Spain,2000,male,75+,488.0,1085540.0
Spain,2001,female,15-24,40.0,2774641.0
Spain,2001,female,25-34,93.0,3333937.0
Spain,2001,female,35-54,234.0,5635311.0
Spain,2001,female,05-14,4.0,1960476.0
Spain,2001,female,55-74,228.0,4211088.0
Spain,2001,female,75+,160.0,1873657.0
Spain,2001,male,15-24,194.0,2913033.0
Spain,2001,male,25-34,407.0,3456947.0
Spain,2001,male,35-54,702.0,5607814.0
Spain,2001,male,05-14,7.0,2070400.0
Spain,2001,male,55-74,658.0,3750171.0
Spain,2001,male,75+,462.0,1126029.0
Spain,2002,female,15-24,46.0,2719911.0
Spain,2002,female,25-34,103.0,3417162.0
Spain,2002,female,35-54,245.0,5794565.0
Spain,2002,female,05-14,1.0,1961320.0
Spain,2002,female,55-74,268.0,4260724.0
Spain,2002,female,75+,154.0,1934508.0
Spain,2002,male,15-24,196.0,2855801.0
Spain,2002,male,25-34,414.0,3566812.0
Spain,2002,male,35-54,752.0,5784305.0
Spain,2002,male,05-14,7.0,2069866.0
Spain,2002,male,55-74,688.0,3804296.0
Spain,2002,male,75+,498.0,1171341.0
Spain,2003,female,15-24,56.0,2663400.0
Spain,2003,female,25-34,93.0,3492577.0
Spain,2003,female,35-54,266.0,5948492.0
Spain,2003,female,05-14,1.0,1967167.0
Spain,2003,female,55-74,250.0,4309104.0
Spain,2003,female,75+,162.0,1997884.0
Spain,2003,male,15-24,191.0,2795116.0
Spain,2003,male,25-34,459.0,3667417.0
Spain,2003,male,35-54,799.0,5955985.0
Spain,2003,male,05-14,2.0,2075819.0
Spain,2003,male,55-74,676.0,3855429.0
Spain,2003,male,75+,523.0,1219166.0
Spain,2004,female,15-24,56.0,2605983.0
Spain,2004,female,25-34,89.0,3558696.0
Spain,2004,female,35-54,267.0,6105697.0
Spain,2004,female,05-14,1.0,1975353.0
Spain,2004,female,55-74,261.0,4356779.0
Spain,2004,female,75+,183.0,2064141.0
Spain,2004,male,15-24,175.0,2735115.0
Spain,2004,male,25-34,421.0,3758199.0
Spain,2004,male,35-54,887.0,6135485.0
Spain,2004,male,05-14,11.0,2084465.0
Spain,2004,male,55-74,659.0,3906640.0
Spain,2004,male,75+,498.0,1269270.0
Spain,2005,female,15-24,38.0,2553272.0
Spain,2005,female,25-34,117.0,3615897.0
Spain,2005,female,35-54,228.0,6266642.0
Spain,2005,female,05-14,3.0,1988979.0
Spain,2005,female,55-74,277.0,4405181.0
Spain,2005,female,75+,166.0,2131394.0
Spain,2005,male,15-24,164.0,2683966.0
Spain,2005,male,25-34,402.0,3844965.0
Spain,2005,male,35-54,829.0,6325167.0
Spain,2005,male,05-14,4.0,2099387.0
Spain,2005,male,55-74,663.0,3959581.0
Spain,2005,male,75+,508.0,1321048.0
Spain,2006,female,15-24,39.0,2504340.0
Spain,2006,female,25-34,87.0,3653351.0
Spain,2006,female,35-54,245.0,6427029.0
Spain,2006,female,05-14,3.0,2011294.0
Spain,2006,female,55-74,217.0,4450959.0
Spain,2006,female,75+,144.0,2199499.0
Spain,2006,male,15-24,153.0,2635454.0
Spain,2006,male,25-34,368.0,3903848.0
Spain,2006,male,35-54,822.0,6515790.0
Spain,2006,male,05-14,2.0,2122756.0
Spain,2006,male,55-74,676.0,4010241.0
Spain,2006,male,75+,491.0,1374287.0
Spain,2007,female,15-24,30.0,2477304.0
Spain,2007,female,25-34,97.0,3690155.0
Spain,2007,female,35-54,275.0,6607654.0
Spain,2007,female,05-14,5.0,2047289.0
Spain,2007,female,55-74,248.0,4502070.0
Spain,2007,female,75+,146.0,2265062.0
Spain,2007,male,15-24,114.0,2609810.0
Spain,2007,male,25-34,332.0,3962434.0
Spain,2007,male,35-54,841.0,6733333.0
Spain,2007,male,05-14,7.0,2161485.0
Spain,2007,male,55-74,633.0,4065846.0
Spain,2007,male,75+,536.0,1424885.0
Spain,2008,female,15-24,30.0,2456366.0
Spain,2008,female,25-34,87.0,3705581.0
Spain,2008,female,35-54,261.0,6786588.0
Spain,2008,female,05-14,2.0,2092458.0
Spain,2008,female,55-74,247.0,4552840.0
Spain,2008,female,75+,154.0,2324904.0
Spain,2008,male,15-24,138.0,2581615.0
Spain,2008,male,25-34,379.0,3966630.0
Spain,2008,male,35-54,972.0,6933625.0
Spain,2008,male,05-14,2.0,2209304.0
Spain,2008,male,55-74,701.0,4119213.0
Spain,2008,male,75+,484.0,1470360.0
Spain,2009,female,15-24,32.0,2405171.0
Spain,2009,female,25-34,80.0,3645416.0
Spain,2009,female,35-54,274.0,6917215.0
Spain,2009,female,05-14,1.0,2128209.0
Spain,2009,female,55-74,227.0,4595765.0
Spain,2009,female,75+,149.0,2382502.0
Spain,2009,male,15-24,139.0,2527370.0
Spain,2009,male,25-34,344.0,3882169.0
Spain,2009,male,35-54,945.0,7078821.0
Spain,2009,male,05-14,7.0,2247483.0
Spain,2009,male,55-74,714.0,4165673.0
Spain,2009,male,75+,517.0,1514292.0
Spain,2010,female,15-24,23.0,2348349.0
Spain,2010,female,25-34,59.0,3550860.0
Spain,2010,female,35-54,281.0,7026589.0
Spain,2010,female,05-14,0.0,2161906.0
Spain,2010,female,55-74,207.0,4648706.0
Spain,2010,female,75+,120.0,2436769.0
Spain,2010,male,15-24,99.0,2455458.0
Spain,2010,male,25-34,272.0,3734261.0
Spain,2010,male,35-54,971.0,7176013.0
Spain,2010,male,05-14,3.0,2285012.0
Spain,2010,male,55-74,635.0,4217377.0
Spain,2010,male,75+,488.0,1554056.0
Spain,2011,female,15-24,21.0,2294452.0
Spain,2011,female,25-34,70.0,3430347.0
Spain,2011,female,35-54,290.0,7123072.0
Spain,2011,female,05-14,1.0,2190917.0
Spain,2011,female,55-74,230.0,4716571.0
Spain,2011,female,75+,133.0,2482153.0
Spain,2011,male,15-24,93.0,2391304.0
Spain,2011,male,25-34,282.0,3561829.0
Spain,2011,male,35-54,942.0,7264343.0
Spain,2011,male,05-14,1.0,2317337.0
Spain,2011,male,55-74,603.0,4282522.0
Spain,2011,male,75+,514.0,1587724.0
Spain,2012,female,15-24,34.0,2275761.0
Spain,2012,female,25-34,74.0,3332672.0
Spain,2012,female,35-54,333.0,7311647.0
Spain,2012,female,05-14,1.0,2249607.0
Spain,2012,female,55-74,230.0,4772892.0
Spain,2012,female,75+,143.0,2583804.0
Spain,2012,male,15-24,120.0,2380360.0
Spain,2012,male,25-34,318.0,3431219.0
Spain,2012,male,35-54,1016.0,7529797.0
Spain,2012,male,05-14,4.0,2384853.0
Spain,2012,male,55-74,695.0,4411118.0
Spain,2012,male,75+,571.0,1655129.0
Spain,2013,female,15-24,45.0,2226350.0
Spain,2013,female,25-34,79.0,3167837.0
Spain,2013,female,35-54,373.0,7349605.0
Spain,2013,female,05-14,3.0,2282942.0
Spain,2013,female,55-74,287.0,4877060.0
Spain,2013,female,75+,173.0,2610418.0
Spain,2013,male,15-24,131.0,2330807.0
Spain,2013,male,25-34,260.0,3221833.0
Spain,2013,male,35-54,1174.0,7548690.0
Spain,2013,male,05-14,6.0,2422042.0
Spain,2013,male,55-74,812.0,4513382.0
Spain,2013,male,75+,530.0,1676659.0
Spain,2014,female,15-24,50.0,2191362.0
Spain,2014,female,25-34,86.0,3012206.0
Spain,2014,female,35-54,380.0,7373279.0
Spain,2014,female,05-14,6.0,2312052.0
Spain,2014,female,55-74,294.0,5008921.0
Spain,2014,female,75+,157.0,2611618.0
Spain,2014,male,15-24,136.0,2297600.0
Spain,2014,male,25-34,268.0,3040808.0
Spain,2014,male,35-54,1184.0,7552174.0
Spain,2014,male,05-14,4.0,2455356.0
Spain,2014,male,55-74,759.0,4639848.0
Spain,2014,male,75+,587.0,1677547.0
Spain,2015,female,15-24,47.0,2177807.0
Spain,2015,female,25-34,66.0,2884411.0
Spain,2015,female,35-54,360.0,7389698.0
Spain,2015,female,05-14,1.0,2329505.0
Spain,2015,female,55-74,281.0,5125562.0
Spain,2015,female,75+,168.0,2624796.0
Spain,2015,male,15-24,109.0,2287320.0
Spain,2015,male,25-34,241.0,2897590.0
Spain,2015,male,35-54,1015.0,7551081.0
Spain,2015,male,05-14,7.0,2475209.0
Spain,2015,male,55-74,736.0,4750328.0
Spain,2015,male,75+,573.0,1693221.0
United States,1979,female,15-24,1001.0,21039000.0
United States,1979,female,25-34,1352.0,18176000.0
United States,1979,female,35-54,2458.0,24669000.0
United States,1979,female,05-14,48.0,17317000.0
United States,1979,female,55-74,1705.0,20097000.0
United States,1979,female,75+,384.0,6290000.0
United States,1979,male,15-24,4245.0,21405000.0
United States,1979,male,25-34,4505.0,17862000.0
United States,1979,male,35-54,5207.0,23380000.0
United States,1979,male,05-14,104.0,18075000.0
United States,1979,male,55-74,4593.0,16689000.0
United States,1979,male,75+,1587.0,3505000.0
United States,1980,female,15-24,903.0,21048000.0
United States,1980,female,25-34,1322.0,18856000.0
United States,1980,female,35-54,2214.0,24903000.0
United States,1980,female,05-14,26.0,17029000.0
United States,1980,female,55-74,1548.0,20445000.0
United States,1980,female,75+,350.0,6483000.0
United States,1980,male,15-24,4336.0,21433000.0
United States,1980,male,25-34,4598.0,18563000.0
United States,1980,male,35-54,5344.0,23647000.0
United States,1980,male,05-14,116.0,17798000.0
United States,1980,male,55-74,4538.0,16962000.0
United States,1980,male,75+,1557.0,3578000.0
United States,1981,female,15-24,960.0,20839000.0
United States,1981,female,25-34,1437.0,19537000.0
United States,1981,female,35-54,2374.0,25106000.0
United States,1981,female,05-14,48.0,16765000.0
United States,1981,female,55-74,1640.0,20689000.0
United States,1981,female,75+,324.0,6692000.0
United States,1981,male,15-24,4201.0,21283000.0
United States,1981,male,25-34,4906.0,19273000.0
United States,1981,male,35-54,5462.0,23879000.0
United States,1981,male,05-14,119.0,17527000.0
United States,1981,male,55-74,4523.0,17147000.0
United States,1981,male,75+,1580.0,3669000.0
United States,1982,female,15-24,864.0,20517000.0
United States,1982,female,25-34,1377.0,19771000.0
United States,1982,female,35-54,2304.0,25837500.0
United States,1982,female,05-14,40.0,16605500.0
United States,1982,female,55-74,1663.0,20905500.0
United States,1982,female,75+,367.0,6914000.0
United States,1982,male,15-24,4161.0,20990500.0
United States,1982,male,25-34,4939.0,19532000.0
United States,1982,male,35-54,5721.0,24615500.0
United States,1982,male,05-14,160.0,17374500.0
United States,1982,male,55-74,4890.0,17325000.0
United States,1982,male,75+,1740.0,3774000.0
United States,1983,female,15-24,864.0,20735000.0
United States,1983,female,25-34,1321.0,19979000.0
United States,1983,female,35-54,2176.0,26109000.0
United States,1983,female,05-14,53.0,16782000.0
United States,1983,female,55-74,1666.0,21124000.0
United States,1983,female,75+,428.0,6987000.0
United States,1983,male,15-24,3981.0,21212000.0
United States,1983,male,25-34,5017.0,19739000.0
United States,1983,male,35-54,5759.0,24876000.0
United States,1983,male,05-14,152.0,17558000.0
United States,1983,male,55-74,4931.0,17508000.0
United States,1983,male,75+,1932.0,3814000.0
United States,1984,female,15-24,877.0,19872000.0
United States,1984,female,25-34,1267.0,20663000.0
United States,1984,female,35-54,2267.0,27106000.0
United States,1984,female,05-14,55.0,16580000.0
United States,1984,female,55-74,1696.0,21246000.0
United States,1984,female,75+,433.0,7275000.0
United States,1984,male,15-24,4149.0,20240000.0
United States,1984,male,25-34,5125.0,20567000.0
United States,1984,male,35-54,5983.0,25932000.0
United States,1984,male,05-14,177.0,17394000.0
United States,1984,male,55-74,5295.0,17802000.0
United States,1984,male,75+,1943.0,3958000.0
United States,1985,female,15-24,854.0,19589000.0
United States,1985,female,25-34,1242.0,21041000.0
United States,1985,female,35-54,2105.0,27763000.0
United States,1985,female,05-14,73.0,16553000.0
United States,1985,female,55-74,1568.0,21366000.0
United States,1985,female,75+,466.0,7469000.0
United States,1985,male,15-24,4267.0,19962000.0
United States,1985,male,25-34,5134.0,20986000.0
United States,1985,male,35-54,6053.0,26589000.0
United States,1985,male,05-14,205.0,17370000.0
United States,1985,male,55-74,5302.0,17971000.0
United States,1985,male,75+,2177.0,4064000.0
United States,1986,female,15-24,844.0,19313000.0
United States,1986,female,25-34,1261.0,21391000.0
United States,1986,female,35-54,2299.0,28520000.0
United States,1986,female,05-14,56.0,16517000.0
United States,1986,female,55-74,1696.0,21455000.0
United States,1986,female,75+,521.0,7669000.0
United States,1986,male,15-24,4276.0,19715000.0
United States,1986,male,25-34,5450.0,21393000.0
United States,1986,male,35-54,6450.0,27363000.0
United States,1986,male,05-14,199.0,17338000.0
United States,1986,male,55-74,5500.0,18101000.0
United States,1986,male,75+,2340.0,4178000.0
United States,1987,female,15-24,815.0,18925000.0
United States,1987,female,25-34,1285.0,21645000.0
United States,1987,female,35-54,2270.0,29359000.0
United States,1987,female,05-14,52.0,16660000.0
United States,1987,female,55-74,1596.0,21497000.0
United States,1987,female,75+,504.0,7872000.0
United States,1987,male,15-24,4109.0,19327000.0
United States,1987,male,25-34,5370.0,21670000.0
United States,1987,male,35-54,6569.0,28222000.0
United States,1987,male,05-14,199.0,17486000.0
United States,1987,male,55-74,5482.0,18190000.0
United States,1987,male,75+,2532.0,4295000.0
United States,1988,female,15-24,786.0,18501000.0
United States,1988,female,25-34,1247.0,21822000.0
United States,1988,female,35-54,2209.0,30281000.0
United States,1988,female,05-14,62.0,16904000.0
United States,1988,female,55-74,1504.0,21491000.0
United States,1988,female,75+,519.0,8062000.0
United States,1988,male,15-24,4143.0,18897000.0
United States,1988,male,25-34,5463.0,21853000.0
United States,1988,male,35-54,6528.0,29147000.0
United States,1988,male,05-14,181.0,17751000.0
United States,1988,male,55-74,5198.0,18235000.0
United States,1988,male,75+,2548.0,4409000.0
United States,1989,female,15-24,764.0,18055000.0
United States,1989,female,25-34,1226.0,21892000.0
United States,1989,female,35-54,2159.0,31264000.0
United States,1989,female,05-14,56.0,17151000.0
United States,1989,female,55-74,1432.0,21480000.0
United States,1989,female,75+,491.0,8262000.0
United States,1989,male,15-24,4106.0,18459000.0
United States,1989,male,25-34,5339.0,21943000.0
United States,1989,male,35-54,6814.0,30135000.0
United States,1989,male,05-14,184.0,18010000.0
United States,1989,male,55-74,5185.0,18295000.0
United States,1989,male,75+,2462.0,4541000.0
United States,1990,female,15-24,709.0,18097900.0
United States,1990,female,25-34,1211.0,21596400.0
United States,1990,female,35-54,2175.0,31749500.0
United States,1990,female,05-14,69.0,17124400.0
United States,1990,female,55-74,1504.0,21296300.0
United States,1990,female,75+,511.0,8447400.0
United States,1990,male,15-24,4160.0,18915400.0
United States,1990,male,25-34,5339.0,21564300.0
United States,1990,male,35-54,7260.0,30742000.0
United States,1990,male,05-14,195.0,17970800.0
United States,1990,male,55-74,5109.0,17861900.0
United States,1990,male,75+,2653.0,4585900.0
United States,1991,female,15-24,678.0,17790000.0
United States,1991,female,25-34,1153.0,21450000.0
United States,1991,female,35-54,2296.0,33017000.0
United States,1991,female,05-14,58.0,17520000.0
United States,1991,female,55-74,1342.0,21331000.0
United States,1991,female,75+,511.0,8705000.0
United States,1991,male,15-24,4073.0,18609000.0
United States,1991,male,25-34,5361.0,21427000.0
United States,1991,male,35-54,7454.0,31995000.0
United States,1991,male,05-14,208.0,18388000.0
United States,1991,male,55-74,4983.0,17954000.0
United States,1991,male,75+,2673.0,4769000.0
United States,1992,female,15-24,649.0,17668700.0
United States,1992,female,25-34,1070.0,21212300.0
United States,1992,female,35-54,2348.0,34156600.0
United States,1992,female,05-14,82.0,17783300.0
United States,1992,female,55-74,1325.0,21346900.0
United States,1992,female,75+,549.0,8898100.0
United States,1992,male,15-24,4044.0,18478000.0
United States,1992,male,25-34,5102.0,21232500.0
United States,1992,male,35-54,7679.0,33165400.0
United States,1992,male,05-14,232.0,18668200.0
United States,1992,male,55-74,4818.0,18038900.0
United States,1992,male,75+,2573.0,4916700.0
United States,1993,female,15-24,730.0,17630000.0
United States,1993,female,25-34,1089.0,20933400.0
United States,1993,female,35-54,2362.0,35236400.0
United States,1993,female,05-14,88.0,18078200.0
United States,1993,female,55-74,1304.0,21398900.0
United States,1993,female,75+,519.0,9090400.0
United States,1993,male,15-24,4119.0,18399400.0
United States,1993,male,25-34,5218.0,20942000.0
United States,1993,male,35-54,7976.0,34205000.0
United States,1993,male,05-14,233.0,18972100.0
United States,1993,male,55-74,4797.0,18163000.0
United States,1993,male,75+,2649.0,5043500.0
United States,1994,female,15-24,654.0,17595500.0
United States,1994,female,25-34,1059.0,20677400.0
United States,1994,female,35-54,2472.0,36290200.0
United States,1994,female,05-14,88.0,18351800.0
United States,1994,female,55-74,1179.0,21456100.0
United States,1994,female,75+,514.0,9261000.0
United States,1994,male,15-24,4302.0,18347400.0
United States,1994,male,25-34,5295.0,20676800.0
United States,1994,male,35-54,8199.0,35239700.0
United States,1994,male,05-14,234.0,19259500.0
United States,1994,male,55-74,4498.0,18273200.0
United States,1994,male,75+,2629.0,5185500.0
United States,1995,female,15-24,652.0,17594600.0
United States,1995,female,25-34,1058.0,20441200.0
United States,1995,female,35-54,2454.0,37303100.0
United States,1995,female,05-14,77.0,18606000.0
United States,1995,female,55-74,1157.0,21504100.0
United States,1995,female,75+,516.0,9426600.0
United States,1995,male,15-24,4132.0,18352000.0
United States,1995,male,25-34,5234.0,20432000.0
United States,1995,male,35-54,8545.0,36243300.0
United States,1995,male,05-14,260.0,19528500.0
United States,1995,male,55-74,4607.0,18386200.0
United States,1995,male,75+,2580.0,5346600.0
United States,1996,female,15-24,634.0,17604000.0
United States,1996,female,25-34,1013.0,20176900.0
United States,1996,female,35-54,2594.0,38357900.0
United States,1996,female,05-14,77.0,18740800.0
United States,1996,female,55-74,1118.0,21540200.0
United States,1996,female,75+,463.0,9635400.0
United States,1996,male,15-24,3724.0,18617800.0
United States,1996,male,25-34,4848.0,20191300.0
United States,1996,male,35-54,8984.0,37405100.0
United States,1996,male,05-14,225.0,19681500.0
United States,1996,male,55-74,4613.0,18490700.0
United States,1996,male,75+,2586.0,5556200.0
United States,1997,female,15-24,627.0,17773900.0
United States,1997,female,25-34,988.0,19799100.0
United States,1997,female,35-54,2758.0,39291000.0
United States,1997,female,05-14,74.0,18917200.0
United States,1997,female,55-74,1095.0,21652100.0
United States,1997,female,75+,499.0,9836300.0
United States,1997,male,15-24,3559.0,18805800.0
United States,1997,male,25-34,4684.0,19810400.0
United States,1997,male,35-54,8920.0,38339600.0
United States,1997,male,05-14,233.0,19860900.0
United States,1997,male,55-74,4514.0,18659400.0
United States,1997,male,75+,2566.0,5740700.0
United States,1998,female,15-24,603.0,18171800.0
United States,1998,female,25-34,961.0,19520600.0
United States,1998,female,35-54,2776.0,40104100.0
United States,1998,female,05-14,83.0,19112800.0
United States,1998,female,55-74,1094.0,22016000.0
United States,1998,female,75+,520.0,10057000.0
United States,1998,male,15-24,3532.0,19041700.0
United States,1998,male,25-34,4404.0,19253800.0
United States,1998,male,35-54,9192.0,39000700.0
United States,1998,male,05-14,241.0,20049800.0
United States,1998,male,55-74,4466.0,19055300.0
United States,1998,male,75+,2686.0,5948900.0
United States,1999,female,15-24,575.0,18439463.0
United States,1999,female,25-34,912.0,19109524.0
United States,1999,female,35-54,2674.0,40861603.0
United States,1999,female,05-14,50.0,19275566.0
United States,1999,female,55-74,1061.0,22258230.0
United States,1999,female,75+,469.0,10210401.0
United States,1999,male,15-24,3326.0,19334049.0
United States,1999,male,25-34,4194.0,18826288.0
United States,1999,male,35-54,8873.0,39753404.0
United States,1999,male,05-14,194.0,20219664.0
United States,1999,male,55-74,4306.0,19349103.0
United States,1999,male,75+,2549.0,6111376.0
United States,2000,female,15-24,570.0,19105073.0
United States,2000,female,25-34,854.0,19771195.0
United States,2000,female,35-54,2736.0,41881451.0
United States,2000,female,05-14,63.0,20034103.0
United States,2000,female,55-74,1084.0,22717040.0
United States,2000,female,75+,425.0,10494416.0
United States,2000,male,15-24,3424.0,20078818.0
United States,2000,male,25-34,3938.0,20120529.0
United States,2000,male,35-54,9263.0,40945028.0
United States,2000,male,05-14,244.0,21043474.0
United States,2000,male,55-74,4153.0,19948630.0
